,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
2089,prerank,GO_Biological_Process_2021__response to interferon-alpha (GO:0035455),-0.4733969640585568,-0.9709260917022619,0.496,0.789787445371474,1.0,7/17,5.67%,IFITM2;IFITM3;IFITM1;MX2;IFNAR2;BST2;IFNAR1
2090,prerank,GO_Biological_Process_2021__regulation of multicellular organismal development (GO:2000026),0.5965764795731018,0.9708914257191066,0.61,0.8979603450433825,1.0,11/26,13.91%,NIPBL;TDG;INSR;BAG6;TRIP12;DUSP6;CCSAP;EHMT1;GATA3;CD24;MYSM1
2091,prerank,GO_Biological_Process_2021__rRNA processing (GO:0006364),0.5429373266604802,0.9704359511620451,0.631,0.8988815839441997,1.0,91/171,14.49%,RPS28;RPL36;RPL5;RPL39;RPL22;RPL37A;RPS17;RPL37;RPS7;RPL6;RRP7A;DDX52;RPL41;RRP15;RPL26;ESF1;RPL11;DDX27;RIOK3;DDX54;RPL24;RPL7;SBDS;KRR1;NSA2;RPS14;POP5;PELP1;WDR43;XRN2;RPS27;RPL17;RPL30;LYAR;NHP2;NOP2;FBL;EMG1;NOP56;MPHOSPH10;NOLC1;SRFBP1;LSM6;UTP20;RPF1;RIOK1;EBNA1BP2;NOL9;WDR3;DKC1;EXOSC6;RCL1;HEATR1;DDX10;RPL10A;MRTO4;DCAF13;SENP3;PRKDC;DHX37;RPL18;NOC4L;THUMPD1;RRP12;ERI1;WDR36;UTP11;EXOSC10;RPL23;MRM2;RRP36;RSL1D1;PDCD11;RPS25;RPL35A;EXOSC5;NOP14;NOL6;WDR12;BYSL;NVL;RPS6;UTP15;RPL8;BMS1;UTP14A;RPLP0;MAK16;NOL11;RPL35;WDR74
2092,prerank,GO_Biological_Process_2021__eye photoreceptor cell development (GO:0042462),-0.5174543544036473,-0.9698563903030526,0.5033557046979866,0.7871812584768403,1.0,5/15,8.51%,THY1;VEGFA;CRB2;RORB;NRL
2093,prerank,GO_Biological_Process_2021__cellular response to lipid (GO:0071396),0.5440973209584623,0.9696420511827039,0.638,0.9007916355832448,1.0,66/204,17.29%,ATP1A1;ZC3H12A;NCOA3;SOX9;CXCL8;ADNP2;ROCK2;TNFAIP3;CTR9;BCL10;URI1;LCOR;GSTP1;NR3C1;NRIP1;MAPK8;ZFP36;NFKB1;ZNF703;AHR;SFRP1;PDCD4;TESC;CXCL1;NFKBIL1;WNT6;CDC73;ADAM9;GIT1;IRAK1;CREB1;SNW1;KAT5;SPHK2;HMGB2;SETX;TNIP2;IRS1;ANKRD1;RELA;MED1;PABPN1;TRIM41;FZD7;CD14;ADAM15;GNAI1;TRAF6;MAPK14;DAB2IP;PAF1;CXCL5;ABL2;SBNO2;PTK7;SHPK;CXCL2;CD68;EGFR;ADCY2;CACTIN;WNT5B;SPP1;ATM;NCOA4;UPF1
2094,prerank,GO_Biological_Process_2021__regulation of neurogenesis (GO:0050767),0.5648923174103526,0.9695613996969777,0.6004077471967381,0.9005678628650184,1.0,21/61,10.53%,SPEN;BHLHE41;TNF;YTHDF2;SORL1;HES6;NAP1L1;PCM1;CTNNB1;HES2;ZNF335;PER2;HES1;NUMB;TGM2;NOTCH1;SNW1;LRP2;HMGB2;HEY1;CX3CL1
2095,prerank,GO_Biological_Process_2021__integrin-mediated signaling pathway (GO:0007229),0.5607199392591214,0.9694023236809763,0.6339468302658486,0.9006047021878384,1.0,23/71,12.23%,ITGB8;NEDD9;CUL3;NRP1;LAMA5;CDC42;CD47;PTPRA;ITGAV;ZYX;FN1;PTK2;ITGA2;ITGB1BP1;ERBIN;RCC2;FERMT2;ADAM9;DST;SEMA7A;ADAM10;ADAM15;SYK
2096,prerank,GO_Biological_Process_2021__embryonic cranial skeleton morphogenesis (GO:0048701),0.6360095393511818,0.9690026217223997,0.6094117647058823,0.9012827416970158,1.0,5/15,9.52%,LHX1;NIPBL;TFAP2A;SIX1;IRX5
2097,prerank,GO_Biological_Process_2021__sprouting angiogenesis (GO:0002040),0.5651143577683465,0.9688767803344989,0.6014418125643667,0.9011944432645946,1.0,15/52,12.61%,EFNB2;NRP1;ITGB1BP1;BMP4;SLIT2;NR4A1;SRF;PGF;NRARP;PARVA;OTULIN;MIA3;NAXE;EGR3;ROBO1
2098,prerank,GO_Biological_Process_2021__establishment of epithelial cell polarity (GO:0090162),0.6118785471088508,0.9680883353871299,0.6053215077605322,0.9030882879225899,1.0,8/20,8.56%,CDC42;SLC9A3R1;EZR;PARD3;GOLPH3;CAMSAP3;RAP2A;CYTH3
2099,prerank,GO_Biological_Process_2021__positive regulation of cell adhesion (GO:0045785),0.5559839318310862,0.9679429281810255,0.631578947368421,0.9030320807187475,1.0,24/79,14.95%,STX3;CITED2;CIB1;PPP3CA;C1QBP;TNF;CD47;TPM1;ITGAV;ZFHX3;FOXC2;RAC1;ADAM9;ADGRG1;TGM2;PTPRJ;EPHA4;SYK;LIMS1;SAA1;IL12A;LIF;TGFB2;ERBB2
2100,prerank,GO_Biological_Process_2021__positive regulation of Rho protein signal transduction (GO:0035025),0.5945200566626193,0.9674310498902233,0.6051779935275081,0.9040350500220106,1.0,12/29,18.86%,F11R;AKAP13;NET1;RAC1;F2RL1;ADGRG1;ROBO1;APOA1;F2R;LPAR1;RTN4R;GPR55
2101,prerank,GO_Biological_Process_2021__protein palmitoylation (GO:0018345),0.5912958135621197,0.9674307042347465,0.6021621621621621,0.9035731005840841,1.0,18/30,26.14%,GLUL;ZDHHC2;ZDHHC3;ZDHHC21;ZDHHC18;ZDHHC6;ZDHHC5;ZDHHC17;GOLGA7;ZDHHC12;ZDHHC7;ZDHHC13;ZDHHC14;ZDHHC23;ZDHHC20;ZDHHC16;ZDHHC11B;ZDHHC11
2102,prerank,GO_Biological_Process_2021__regulation of metal ion transport (GO:0010959),0.62244767811082,0.9672214446800762,0.627177700348432,0.9037326888167762,1.0,7/17,20.21%,DLG1;ORAI1;CACNA2D1;BCL2;CAMK2G;STIM1;CAMK2B
2103,prerank,GO_Biological_Process_2021__G protein-coupled acetylcholine receptor signaling pathway (GO:0007213),0.6252878101201759,0.9671757479422493,0.6099773242630385,0.9034134096466582,1.0,5/16,12.33%,AGRN;GNAQ;GNB1;PLCB1;CHRM3
2104,prerank,GO_Biological_Process_2021__negative regulation of Notch signaling pathway (GO:0045746),0.5990969414843536,0.9670537175392302,0.6346153846153846,0.9033248447281401,1.0,13/28,19.99%,NOTCH3;YTHDF2;RITA1;FBXW7;NRARP;HEY1;ARRDC1;EGFR;ZBTB7A;NEURL1;WWP2;HIF1AN;BEND6
2105,prerank,GO_Biological_Process_2021__negative regulation of cytokine-mediated signaling pathway (GO:0001960),0.5646921571299935,0.9667860321944877,0.6099071207430341,0.9036741879695672,1.0,24/53,19.80%,CNOT7;GAS6;PTPN2;YTHDF2;GSTP1;F2RL1;GPS2;OTUD4;SLIT2;MUL1;NR1H2;STAT2;CCDC3;ROBO1;RFFL;IRAK3;APOA1;CACTIN;OAS3;SIGIRR;ZNF675;YTHDF3;RNF113A;TTLL12
2106,prerank,GO_Biological_Process_2021__negative regulation of transcription regulatory region DNA binding (GO:2000678),0.6270146858810738,0.9667841228517559,0.5983510011778563,0.9032176374809907,1.0,7/16,10.49%,ZNF593;DDIT3;PER2;SIN3A;MAD2L2;HEY1;PSEN1
2107,prerank,GO_Biological_Process_2021__inorganic cation transmembrane transport (GO:0098662),0.5428197241054314,0.9667065789914338,0.664,0.9029799857972016,1.0,53/253,20.55%,ATP1A1;KCNK1;ATP1B1;ATP2A2;ANO6;GAS6;SLC30A1;SLC12A2;ITGAV;SLC30A5;SLC39A4;SLC41A1;ATP2B4;SLC9A2;SLC39A1;TRPC4AP;P2RX4;SLC9A8;SLC9A1;SCNN1A;ORAI1;MCOLN1;SLC4A11;ATP6V1A;ATP6V1B1;KCNC3;SLC8A1;KCNK5;KCNQ5;SLC30A3;CACNA1A;ATP2C1;ABCB7;SLC30A2;KCNH3;TRPM2;SLC40A1;ABCB8;ATP6V1H;SLC25A14;TRPV3;SCN3B;TMEM165;SLC11A2;KCNA5;TMCO1;SCN8A;SCNN1B;SCNN1G;TRPC6;TRPV1;ATP6V0E2;SLC11A1
2108,prerank,GO_Biological_Process_2021__negative regulation of epithelial cell migration (GO:0010633),0.5836311301703209,0.9666465005222025,0.5903743315508021,0.9026876173570649,1.0,16/33,14.48%,SVBP;TACSTD2;ADIPOR1;ADAMTS9;NR2F2;SYNJ2BP;CORO1C;SLIT2;EPPK1;KRIT1;MARVELD3;EVL;PTEN;APOE;DAB2IP;MCC
2109,prerank,GO_Biological_Process_2021__regulation of adenylate cyclase activity (GO:0045761),0.6146779878101803,0.9665779078512247,0.6214689265536724,0.9024267915324975,1.0,5/20,13.27%,NF1;GNAI3;CAP1;ORAI1;ADGRV1
2110,prerank,GO_Biological_Process_2021__lymphocyte chemotaxis (GO:0048247),0.5760614198234039,0.9662811230879348,0.6126984126984127,0.902834131830401,1.0,7/40,12.43%,CXCL16;CCL20;GAS6;SLC12A2;CX3CL1;CCL3;SAA1
2111,prerank,GO_Biological_Process_2021__anion transport (GO:0006820),-0.41646618624802695,-0.9655107977286032,0.484375,0.7949006481950135,1.0,4/35,4.63%,TSPO;VDAC2;SLC4A2;SLC22A3
2112,prerank,GO_Biological_Process_2021__negative regulation of protein localization to membrane (GO:1905476),0.6058807740169334,0.9654817373671569,0.6180021953896817,0.9046406207199567,1.0,8/24,10.63%,BCL2L1;ITGB1BP1;PPP2R5A;PPFIA1;NUMB;INPP5K;CLTC;RHOQ
2113,prerank,GO_Biological_Process_2021__protein insertion into ER membrane (GO:0045048),0.5780286205145858,0.9651819789766113,0.6127292340884574,0.9050665495021736,1.0,17/35,15.00%,EMC6;VAMP2;TRAM1;EMC10;SERP1;BAG6;STX5;MMGT1;PRNP;EMC1;STX1A;SEC61B;WDR83OS;CAMLG;VAPA;UBE2J2;APP
2114,prerank,GO_Biological_Process_2021__negative regulation of immune response (GO:0050777),0.5414097102479682,0.9651662298870664,0.6322645290581163,0.9046486345924935,1.0,44/158,19.62%,CALCA;PLK2;ADM;ADAM17;PCBP2;C1QBP;TNFAIP3;ITCH;FYN;LYAR;RC3H1;GNB1;PRKAR2B;PTGER4;YES1;MUL1;TRAF3IP1;TYRO3;TRIM27;CREB1;PRKAR2A;CALCB;RNF26;SYK;FER;IRAK3;MAPK14;P2RY11;MAPKBP1;FCGR2A;GPR27;PRKACA;PPM1B;ADCY2;CACTIN;ADCYAP1;SPI1;VIPR2;ADRB1;PLCG1;FCGR3A;ADCY5;CD163;PTHLH
2115,prerank,GO_Biological_Process_2021__phagosome maturation (GO:0090382),0.5795639474195531,0.9649719672168454,0.601272534464475,0.9047504053611476,1.0,17/37,18.21%,ATP6V0B;ATP6V1D;RAB31;ATP6V0A1;ATP6V1C1;MCOLN1;CORO1A;ATP6V1B2;ATP6V1A;ATP6V1B1;TCIRG1;ATP6V0A2;RAB7A;RAB20;MREG;ATP6V1H;PIKFYVE
2116,prerank,GO_Biological_Process_2021__regulation of type I interferon-mediated signaling pathway (GO:0060338),0.5851960387463498,0.9649023889556447,0.6286644951140065,0.9044963608117514,1.0,10/30,10.34%,CNOT7;PTPN11;PTPN2;YTHDF2;PTPN1;CDC37;MUL1;MAVS;ABCE1;STAT2
2117,prerank,GO_Biological_Process_2021__negative regulation of epithelial cell proliferation (GO:0050680),0.5587707808401603,0.9645197469489772,0.6206185567010309,0.9051444593330662,1.0,33/68,14.67%,NFIB;CDK6;SOX9;PTPRK;CAV2;CAV1;NF1;SOX2;NR2F2;SYNJ2BP;RGCC;SFRP1;CDKN2B;CDC73;WDR77;STAT1;KRT4;FBXW7;EPPK1;VDR;GATA3;MTSS1;TGFBR3;MED1;KRIT1;MARVELD3;PEX2;ROBO1;RUNX3;APOE;DAB2IP;MCC;TGFB2
2118,prerank,GO_Biological_Process_2021__regulation of proteolysis (GO:0030162),0.5615692074163626,0.9641614297428716,0.6136363636363636,0.9057346832772185,1.0,15/53,9.58%,CST3;PLAT;CAV1;DNAJC1;ITCH;CAMK2N1;PERP;BAG6;OGT;SPOPL;BTRC;AURKAIP1;FBXW11;TBC1D10A;HDAC2
2119,prerank,GO_Biological_Process_2021__acylglycerol biosynthetic process (GO:0046463),0.6017853033706373,0.9641286185252067,0.6024774774774775,0.905368155563195,1.0,7/22,20.85%,GPAT3;LPGAT1;GPAT4;PLCE1;DGAT1;LPIN1;LPIN2
2120,prerank,GO_Biological_Process_2021__regulation of vascular endothelial growth factor receptor signaling pathway (GO:0030947),0.6106147868711062,0.9640450891840181,0.6091825307950728,0.9051544247969985,1.0,10/22,21.17%,PTPN1;PDCD6;HIF1A;EPN2;DAB2IP;ARNT;PRKCB;IL1B;HHEX;GRB10
2121,prerank,GO_Biological_Process_2021__monosaccharide transmembrane transport (GO:0015749),0.6331076281098803,0.9640007773276489,0.6277456647398844,0.9047955777713996,1.0,3/15,14.08%,SLC50A1;SLC23A2;SLC2A8
2122,prerank,GO_Biological_Process_2021__regulation of AMPA receptor activity (GO:2000311),0.5985505085054555,0.9639709644133353,0.6053811659192825,0.9044215660734156,1.0,6/22,25.42%,ARC;MINK1;SHISA9;MEF2C;RELN;CACNG4
2123,prerank,GO_Biological_Process_2021__positive regulation of interleukin-10 production (GO:0032733),-0.42061166832720787,-0.9637175608312858,0.5671641791044776,0.7953209603269198,1.0,8/30,6.52%,ISG15;PYCARD;LGALS9;IL6;HMGB1;TIGIT;TNFSF4;CD28
2124,prerank,GO_Biological_Process_2021__intracellular steroid hormone receptor signaling pathway (GO:0030518),0.5703735760535608,0.9634227416173128,0.6236673773987207,0.905532330525957,1.0,12/42,11.82%,ARID1A;DDX54;UBR5;NR3C1;SAFB;UBE3A;EGLN2;RNF14;MED1;KDM3A;CALCOCO1;DDX17
2125,prerank,GO_Biological_Process_2021__peptide cross-linking (GO:0018149),0.5887735067203038,0.9633415367405337,0.6106290672451193,0.9053024360227213,1.0,5/29,7.46%,DSP;KRT10;PI3;FN1;TGM2
2126,prerank,GO_Biological_Process_2021__protein deubiquitination (GO:0016579),0.5386928936747853,0.9631931196277348,0.6666666666666666,0.9052838304659133,1.0,103/235,15.02%,TOMM20;SMAD3;MDM4;ZC3H12A;PSMB6;ACTB;YY1;PSME4;ASXL1;UBE2D1;DESI2;FOXK1;TNFAIP3;INO80C;SPATA2;USP22;USP3;HIF1A;ARRB2;OTUD1;TP53;OTUD7B;PSMC6;SUDS3;SMAD2;PSMF1;RAD23B;RAD23A;USP1;ADRM1;TAF10;USP34;RCE1;PSMD12;OGT;USP14;USP15;MCRS1;OTUD3;TNIP1;TRAF2;OTUD4;COPS5;USP12;ASXL2;CYLD;PSMA5;USP42;BARD1;USP24;USP5;APC;NFRKB;PSMD4;MBD6;OTUD5;USP33;USP2;USP48;PSMD11;USP38;USP9X;GATA3;OTULIN;TNIP2;PSMD1;ATXN3;CCP110;USP8;USP36;POLB;UCHL5;RHOT1;OTUB1;USP47;UCHL3;PSMD9;OTUD6B;PSMB2;EP300;INO80D;ATXN7;USP49;TRRAP;SMAD4;MDM2;PSMA7;USP46;TRAF6;WDR20;PTEN;CDC20;USP7;KDM1B;ENY2;MYSM1;MBD5;SKP2;HCFC1;ZRANB1;INO80;USP30;TRAF3
2127,prerank,GO_Biological_Process_2021__phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200),0.5480626864074983,0.9629178642573012,0.6193877551020408,0.9056186602424123,1.0,10/74,18.86%,CALCA;HOMER1;F2RL1;ANO1;TGM2;P2RY11;F2R;PLCE1;LPAR1;GPR55
2128,prerank,GO_Biological_Process_2021__activation of protein kinase A activity (GO:0034199),0.6244996392003069,0.9626035776658621,0.6227272727272727,0.906033092908969,1.0,9/16,26.55%,PRKAR2B;PRKAR2A;PRKACA;ADCY2;ADCY5;PRRC1;ADCY3;PRKAR1A;ADCY6
2129,prerank,GO_Biological_Process_2021__cellular response to ketone (GO:1901655),0.5742364724637237,0.962447308185609,0.613978494623656,0.9060301271289204,1.0,17/38,19.32%,ROCK2;NR3C1;GNB1;AHR;SFRP1;PTGER4;GOLPH3;LARP1;SPHK2;ADAM15;GNAI1;ADCY2;SPP1;NCOA4;DCPS;ADCY5;NDOR1
2130,prerank,GO_Biological_Process_2021__cellular response to radiation (GO:0071478),0.5695097020165437,0.9622999124858712,0.6131078224101479,0.9060081975469534,1.0,18/41,15.20%,RHOB;GADD45A;TNKS1BP1;TP53;CDKN1A;RAD1;NET1;OPN3;CLOCK;HUS1;SIRT1;ADIRF;SWI5;RAD51AP1;MAPK14;INO80;ECT2;RHNO1
2131,prerank,GO_Biological_Process_2021__positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100),0.5511623826148133,0.9622237271196379,0.6167846309403437,0.9057857424524923,1.0,28/82,15.02%,GIPC1;CITED2;ADAM17;ING2;SMAD2;GDF11;INHBB;BMP7;CDKN2B;FOXD1;BMP4;BMPR2;NUP93;NOTCH1;CREBBP;ACVR1B;BMP6;SNW1;FBXL15;ACVR1;HIPK2;EP300;RBPMS;SMAD4;ACVR2A;TGFB2;CSNK2B;RNF111
2132,prerank,GO_Biological_Process_2021__cell-matrix adhesion (GO:0007160),0.5466798408932978,0.9620094796219498,0.6474747474747474,0.9059245147594882,1.0,24/95,8.31%,DDR1;ITGB8;BCAM;VCL;PTPRK;ITGAV;WHAMM;ZYX;ADAMTS9;LYPD3;PEAK1;FN1;ITGA2;ITGB1BP1;RCC2;ARHGEF7;PIP5K1A;RAC1;FERMT2;PPFIA1;ITGA3;ADAM9;MKLN1;CTTN
2133,prerank,GO_Biological_Process_2021__mitotic cytokinetic process (GO:1902410),0.6072192078346001,0.962008670231238,0.6135857461024499,0.9054705824746025,1.0,8/20,13.22%,VPS4B;CHMP1B;CHMP4C;CHMP4B;CHMP3;CHMP2A;CNTROB;CHMP7
2134,prerank,GO_Biological_Process_2021__regulation of bone mineralization (GO:0030500),0.5557419168764518,0.9619441639036713,0.616266944734098,0.9052108762489659,1.0,19/55,14.23%,OSR2;ANKH;ATP2B1;ANO6;TFAP2A;FBN2;BMP7;BMP4;BMPR2;TXLNG;WNT4;BMP6;BCOR;ACVR1;SGMS2;CCL3;ADGRV1;ACVR2A;SLC8A1
2135,prerank,GO_Biological_Process_2021__neuropeptide signaling pathway (GO:0007218),0.5618222471037367,0.961811049362158,0.631198347107438,0.9051351457046835,1.0,10/55,17.94%,SORT1;SORL1;RAPGEF2;NMU;PNOC;GAL;SORCS1;NXPH4;ADCYAP1;NPPB
2136,prerank,GO_Biological_Process_2021__regulation of neurotransmitter receptor activity (GO:0099601),0.5618016402683331,0.9618064370525516,0.6148225469728601,0.9046987159070397,1.0,14/52,23.10%,CAPN1;DLG1;DLGAP4;AKAP9;GRIN2A;MINK1;DLG3;DAPK1;APP;CAMK2B;SHISA9;PTK2B;GRIN2B;MEF2C
2137,prerank,GO_Biological_Process_2021__cellular response to chemical stress (GO:0062197),0.5463380405234806,0.9617410613713676,0.6572295247724975,0.904429841254376,1.0,35/98,13.49%,FOXO3;TXNRD1;ZC3H12A;ERO1A;GPX3;PARP1;ADNP2;FOXO1;CAV1;PRDX6;PYROXD1;GSTP1;ZFAND1;SESN2;PINK1;PRKAA2;PRKAA1;CYCS;PYCR2;NFE2L2;DDX3X;SETX;VRK2;LRRC8E;G6PD;LONP1;VKORC1L1;CHCHD2;PIK3CA;ATP13A2;SLC4A11;EIF2S1;PARK7;SNCA;HSPA1B
2138,prerank,GO_Biological_Process_2021__cellular response to heat (GO:0034605),0.5792960763783398,0.9616987092697121,0.6303418803418803,0.9040926337791515,1.0,18/35,17.90%,YWHAE;HSBP1L1;IER5;PDCD6;HSP90AA1;ZFAND1;ANO1;POLR2D;TPR;SLU7;ATXN3;RBBP7;HSF1;HSPA1B;PRKACA;DHX36;CLPB;VCP
2139,prerank,GO_Biological_Process_2021__regulation of oligodendrocyte differentiation (GO:0048713),-0.4794921269982449,-0.9614907260203265,0.4968152866242038,0.7965022710433914,1.0,5/17,4.43%,TMEM98;PTN;CXCR4;TNFRSF1B;MDK
2140,prerank,KEGG_2021_Human__Calcium signaling pathway,0.5372612639052803,0.9611930715910977,0.695,0.9050565759553734,1.0,71/228,21.16%,ATP2A2;ATP2B1;PPP3CA;SLC25A4;ITPKC;PPIF;SLC25A5;GNAQ;P2RX5;ERBB3;ITPR2;ATP2B4;NGF;ORAI2;CALM3;PHKG1;GRIN2A;TNNC2;PLCD3;P2RX4;OXTR;SPHK2;CALM1;PLCB1;ERBB4;TPCN1;ORAI1;MCU;ITPR3;MCOLN1;MET;PPP3R1;FGF17;PDGFC;SPHK1;SLC25A6;CHRM3;PTAFR;PDGFD;SLC8A1;PHKG2;PLCB4;VDAC1;ERBB2;PRKACA;CACNA1A;ITPKA;FGFR1;EGFR;ADCY2;F2R;CAMK2G;PLCE1;CHRNA7;NTRK2;PRKCB;ITPKB;ADRB1;PLCG1;FLT4;STIM1;GNAL;FGFR4;PLCB3;FGF2;CAMK1D;CAMK2B;PPP3CB;PTK2B;CAMK4;PDE1B
2141,prerank,GO_Biological_Process_2021__response to reactive oxygen species (GO:0000302),0.5606213840592148,0.9610792731971327,0.6164948453608248,0.9049393963611915,1.0,27/57,16.99%,PLK3;ROMO1;PTPRK;JUN;TPM1;FYN;HIF1A;STK24;GSTP1;PXN;MAPK8;FOS;ADAM9;MPV17;SIRT1;GLRX2;STK25;CAMKK2;STK26;MAPK1;FER;APOE;PDK2;CHUK;EGFR;MAPK9;ERCC6L2
2142,prerank,GO_Biological_Process_2021__peptidyl-S-diacylglycerol-L-cysteine biosynthetic process from peptidyl-cysteine (GO:0018231),0.6003035159862892,0.9609391837225888,0.6193619361936193,0.9044176367205942,1.0,13/23,26.14%,ZDHHC2;ZDHHC3;ZDHHC21;ZDHHC18;ZDHHC6;GOLGA7;ZDHHC12;ZDHHC7;ZDHHC14;ZDHHC23;ZDHHC20;ZDHHC11B;ZDHHC11
2143,prerank,GO_Biological_Process_2021__peptidyl-L-cysteine S-palmitoylation (GO:0018230),0.6003035159862892,0.9609391837225888,0.6193619361936193,0.9044176367205942,1.0,13/23,26.14%,ZDHHC2;ZDHHC3;ZDHHC21;ZDHHC18;ZDHHC6;GOLGA7;ZDHHC12;ZDHHC7;ZDHHC14;ZDHHC23;ZDHHC20;ZDHHC11B;ZDHHC11
2144,prerank,GO_Biological_Process_2021__positive regulation of protein-containing complex assembly (GO:0031334),0.5435984997171778,0.9607542302689159,0.643574297188755,0.9045007915008011,1.0,41/113,14.12%,CLU;BIK;PARP1;DHX33;TNF;BCL2L11;TPPP3;FNIP1;HSP90AA1;HRK;CUL4A;TP53;PSMC6;FSCN1;FAF1;ICE1;EIF4G1;TERF1;RPA1;DDB1;FERMT2;RHOC;GSK3B;DDX3X;GTF2H2;SH3GLB1;RPA3;RAP1B;ASAP1;RACK1;SYK;GTF2H1;TFRC;FNIP2;PARK7;PIEZO1;SNCA;RPA2;DAB2IP;MED25;ERCC4
2145,prerank,GO_Biological_Process_2021__inorganic cation import across plasma membrane (GO:0098659),0.5502542076558131,0.9605906434521145,0.6364562118126272,0.9044991105327052,1.0,13/75,18.42%,ATP1A1;ATP1B1;SLC12A2;SLC39A4;ATP2B4;SLC9A2;SLC9A1;SLC39A10;SLC8A1;CACNA2D1;TRPM2;SLC12A6;TRPV3
2146,prerank,GO_Biological_Process_2021__sphingolipid biosynthetic process (GO:0030148),0.5525008178244809,0.9605103885123965,0.6286876907426246,0.9042596484735606,1.0,31/72,21.20%,PLPP2;ASAH1;KDSR;SGMS1;PRKD3;CERS4;VAPB;SPNS2;CERS6;HACD3;SPTLC2;ELOVL1;SPHK2;SGPP2;SGMS2;SAMD8;ELOVL2;SPHK1;SMPD2;VAPA;SGPL1;HACD2;CERS2;PLPP3;ALDH3A2;DEGS2;ELOVL7;ALOXE3;CLN8;AGK;FA2H
2147,prerank,GO_Biological_Process_2021__fatty acid oxidation (GO:0019395),0.5627654305641527,0.9604294123340895,0.6016684045881127,0.9040328042036352,1.0,23/55,17.96%,ABCD3;ACADVL;ADIPOR1;ECI1;ADIPOR2;ECHDC2;ILVBL;PEX13;PECR;ECHS1;PPARD;PEX2;CPT2;MCAT;HADHA;ACAD10;HADHB;MECR;HSD17B4;ABCD4;AUH;ALDH3A2;ACADS
2148,prerank,GO_Biological_Process_2021__regulation of chemotaxis (GO:0050920),0.5876119059955994,0.9603887900464854,0.6338624338624339,0.9036997862512451,1.0,10/31,8.02%,STX3;EFNB2;PTPN2;YTHDF1;ZSWIM4;ZSWIM6;F2RL1;USP14;DUSP3;P2RX4
2149,prerank,GO_Biological_Process_2021__negative regulation of endothelial cell proliferation (GO:0001937),0.5797532489830945,0.9602720031175864,0.6089743589743589,0.9035802901551888,1.0,13/33,17.19%,CAV2;CAV1;NF1;NR2F2;SYNJ2BP;RGCC;STAT1;KRIT1;APOE;IL12A;PTPRM;ALOX5;AIMP1
2150,prerank,GO_Biological_Process_2021__lytic vacuole organization (GO:0080171),0.5845583700092186,0.9597798968733302,0.637855579868709,0.9044862813454897,1.0,9/31,17.40%,HOOK2;GRN;SNAPIN;GNPTAB;HOOK1;MTOR;NAGPA;AKTIP;MBTPS1
2151,prerank,GO_Biological_Process_2021__L-alpha-amino acid transmembrane transport (GO:1902475),-0.43192938440514456,-0.9591676893729638,0.47474747474747475,0.7980408764028765,1.0,8/27,3.85%,ARL6IP5;SLC3A2;SLC25A38;SLC38A5;SLC7A8;SLC36A4;SLC1A3;PRAF2
2152,prerank,GO_Biological_Process_2021__regulation of neuron death (GO:1901214),0.5470453869345506,0.958699506373138,0.6421370967741935,0.9070586128973855,1.0,26/85,13.78%,CLU;EFNB2;SORL1;FYN;NENF;CTSZ;EGR1;FOS;EIF4G1;TBK1;CHMP4B;CSF1;PRNP;TRAF2;RRAS2;GSK3B;EGLN2;BTBD10;TYROBP;ATP13A2;CHP1;EIF2S1;PARK7;SNCA;C1QA;TSC1
2153,prerank,GO_Biological_Process_2021__negative regulation of neurogenesis (GO:0050768),-0.3990919167604591,-0.958650226404529,0.5238095238095238,0.7943772427493047,1.0,7/35,2.40%,B2M;THY1;ARHGDIA;RHOA;PTN;WNT7A;IL6
2154,prerank,KEGG_2021_Human__Phototransduction,0.5872207807633854,0.958620918401324,0.619625137816979,0.9068274810432786,1.0,6/26,20.49%,GNB1;CALM3;CALM1;RGS9;GNGT1;PDE6B
