,mean_expression
AC009120.6,0.019959168287925013
AC009120.3,0.004468066670783399
AC009120.5,0.0
RP11-252A24.2,0.012259079846908069
RP11-252A24.3,0.006834348566130806
NPIPB15,0.006969922266720789
CLEC18B,0.0016618708767718528
RP11-252A24.5,0.00016571020534522177
GLG1,0.17014554594113393
Y-RNA.601,0.0019831356556411803
HSPE1P7,0.00100273716810699
RFWD3,0.03259013849272077
TMPOP2,0.0001399622170740308
MLKL,0.020867813329932733
FA2H,0.0023259510180193748
WDR59,0.05467395166283577
ZNRF1,0.08089547319880211
RP11-252E2.1,0.0003739308346909875
LDHD,0.0021667397854048553
ZFP1,0.02055684830507517
RP11-331F4.1,0.0
CTRB2,0.0018573495266585808
CTRB1,0.0
RP11-331F4.4,0.0
BCAR1,0.09037412114321318
RP11-331F4.5,0.008066197349636683
CFDP1,0.19702430895638012
RP11-252K23.1,0.0
RP11-252K23.2,0.010532393190661493
SNORA76.2,0.00027655253065215964
RP11-77K12.1,0.0003445937782076105
RP11-77K12.9,0.0023392890152795524
TMEM170A,0.17138151666142065
CHST6,0.00567591811042059
RP11-77K12.4,0.00013478197841559238
RP11-77K12.10,0.0
TMEM231,0.019418623210113114
RP11-490B18.5,0.001841811529196854
GABARAPL2,0.46329944371108084
RP11-490B18.6,0.000742268053898108
ADAT1,0.04108272865386114
KARS,0.276589949416506
TERF2IP,0.43319558047835455
RPL18P13,0.003566160553091743
RP11-58C22.2,0.0
RP11-96P7.1,0.0
CTD-2300H10.2,0.001756407003531813
MON1B,0.030425443140000778
SYCE1L,0.04755948302440621
VN2R10P,0.0
RP11-538I12.3,0.0
ADAMTS18,0.0016302178235897689
RP11-449J10.1,0.0
RP11-571O6.2,0.0
NUDT7,0.006587463503739591
VAT1L,0.0022738108279499983
RP11-264M12.4,0.0
RP11-281J9.1,0.0
RP11-358L22.2,0.0
WWOX,0.038541323869613855
RP11-358L22.3,0.003015709914378717
RP11-190D6.1,0.0
LSM3P5,0.0
RP11-264L1.1,0.002250508770446807
RPS3P7,0.0011694520895860316
RP11-319G9.1,0.00033526343038227347
RP11-319G9.3,0.001924217793770834
RP11-319G9.5,0.0
RP11-556H2.1,0.00032756235287057813
RP11-556H2.3,0.000282619906042388
RP11-679B19.1,0.0025127717750726207
RP11-679B19.2,0.0
MAF,0.1095899322468337
RP11-70D24.3,0.0010540120536022394
RP11-70D24.2,0.0
RP11-70D24.4,0.0006577087363961193
RP11-70D24.1,0.0007869161688662687
LINC01229,0.0
MAFTRR,0.0015146519627733796
LINC01228,0.0
RP11-525K10.3,0.0003676496075281633
DYNLRB2,0.0076124448543560975
RP11-109P11.1,0.0
LINC01227,0.0
CDYL2,0.016576262285346074
RP11-18F14.4,0.0025858535780874524
PRCAT47,0.0009543636557568507
CMC2,0.2202148125667439
RP11-303E16.9,0.0
CENPN,0.06084808576774326
RP11-303E16.3,0.0019585092114154804
RP11-303E16.2,0.0049829480677053145
ATMIN,0.08296396519972539
C16orf46,0.006103541709989649
RP11-303E16.5,0.0010779802735457686
RP11-303E16.6,0.00015633178053775493
RP11-303E16.7,0.00028609327547185725
GCSH,0.21011679900216157
PKD1L2,0.0020439556702388875
BCO1,0.00015596022404172245
RP11-626G3.1,0.0
RP11-55K13.1,0.003917300626154708
GAN,0.07000126277786746
CMIP,0.1048067122358709
RP11-391L3.4,0.0
RP11-391L3.5,0.0
RP11-391L3.3,0.011944483546152554
RP11-274A11.4,0.0009494440903266972
RP11-960L18.1,0.0003969215353163091
PLCG2,0.016807792808196092
SDR42E1,0.005176959220141153
HSD17B2,0.0014193226460370713
RP11-510J16.5,0.0004274622921029826
MTCYBP28,0.0
MPHOSPH6,0.06747243259633924
RP11-481E4.1,0.0005142105270063594
CDH13,0.02437596053785321
RP11-22H5.1,0.00031987701677685696
RP11-22H5.2,0.0028898866858181336
RN7SL134P,0.0008941686951995659
RP11-483P21.2,0.00103194466385508
HSBP1,0.5743116819400782
MLYCD,0.03444001677241182
RP11-505K9.4,0.0009860305367778107
OSGIN1,0.018766337291741514
NECAB2,0.0006765022717391698
SLC38A8,0.0005270641517593315
MBTPS1,0.08497370145220245
RP11-505K9.5,0.0010385999223276009
RP11-505K9.1,0.03549979949374786
HSDL1,0.016838506311436307
DNAAF1,0.04864083570512795
TAF1C,0.01983890824672115
ADAD2,0.0011277865303463983
RP11-486L19.2,0.00035493770443018583
WFDC1,0.002985944793014791
ATP2C2,0.0029043156522220908
RP11-517C16.2,0.00022239752242220995
TLDC1,0.024490176658621972
COTL1,0.59983254247127
KLHL36,0.09144960206650507
USP10,0.16794342076538
CRISPLD2,0.12189704154146148
RP11-254F19.4,0.0005483427340220341
ZDHHC7,0.0616538827367136
KIAA0513,0.012233226702781774
FAM92B,0.017875510018089225
RP11-442O1.4,0.0015769275312661497
GSE1,0.03531307258333202
LINC00311,0.002777313643400862
LA16c-352F7.1,0.0
RP11-118F19.1,0.0
CTD-2542L18.1,0.0
RN7SL381P,0.0
GINS2,0.0168765773731823
C16orf74,0.012047435715083134
RP11-568J23.8,0.0
RP11-568J23.4,0.0
EMC8,0.18143380252062954
RNU1-103P,0.003641929645094199
COX4I1,1.7863699670427136
RP11-568J23.1,0.00044725222474479177
RP11-568J23.2,0.0004853741255053323
IRF8,0.06323684685049706
RP11-542M13.3,0.002510405593447776
RP11-542M13.1,0.0
RP11-805I24.1,0.0015400548758783723
RP11-514D23.3,0.0
LINC00917,0.0
RP11-158I3.3,0.0
FENDRR,0.0008778151496628963
FOXF1,0.014502818316205127
RP11-463O9.9,0.0
RP11-463O9.1,0.0011082212875201643
MTHFSD,0.00987552030126373
FLJ30679,0.0004313821938351882
FOXC2-AS1,0.00036472413172922933
FOXC2,0.02086543618893453
FOXL1,0.0010191937721106571
RP11-58A18.1,0.0003664103523806735
CTD-2015G9.2,0.0005198356628279304
C16orf95,0.006440857343851461
RP11-178L8.5,0.0
RP11-178L8.1,0.0003043334221970502
RP11-178L8.7,0.00324127361506128
FBXO31,0.03139179798372793
MAP1LC3B,0.8877424068247952
RP11-178L8.3,0.0
ZCCHC14,0.02427873284263637
RP11-106D4.2,0.012626769020442803
RP11-482M8.1,0.0
RP11-482M8.3,0.0
JPH3,0.0033241884845522586
RP11-278A23.4,0.000587907601328219
RP11-278A23.1,0.0004456063995033759
KLHDC4,0.06223377828020638
RP11-278A23.2,0.0
RP4-536B24.4,0.0011091905508223815
RP4-536B24.3,0.00040443822881034667
SLC7A5,0.19799804352911055
CA5A,0.0024513211234961706
GS1-21A4.1,0.0007160861507203855
GS1-21A4.2,0.002294106695781679
BANP,0.1081050963531938
RP11-863P13.6,0.0
RP11-863P13.4,0.0014544362321767437
RP11-863P13.1,0.00043440311968754555
RP11-863P13.3,0.005681318549305626
RP11-863P13.2,0.00035658479337197577
LA16c-444G7.2,0.0005781971268250057
LA16c-444G7.1,0.0
ZNF469,0.03958444678622324
ZFPM1,0.014032715027321166
ZC3H18,0.1234214360998066
IL17C,0.0023391267850761638
CYBA,1.2401832130739483
MVD,0.07925386964984892
SNAI3-AS1,0.0030374805170926677
SNAI3,0.006005934807530696
RNF166,0.10170463861074883
CTU2,0.05011353223258025
RP5-1142A6.10,0.0002951745116578475
PIEZO1,0.04635109204430552
RP5-1142A6.9,0.0
RP5-1142A6.2,0.0013525771480103273
RP5-1142A6.8,0.0042157262873688634
CDT1,0.02191609722036014
APRT,0.5620584622188479
GALNS,0.05878945869154629
TRAPPC2L,0.322631495043728
PABPN1L,0.0
CBFA2T3,0.00748041012793944
RP11-830F9.5,0.0003969555096239768
RP11-830F9.7,0.001158912380640828
RP11-830F9.6,0.00013258984325286056
CTD-2555A7.2,0.000699800012728656
ACSF3,0.03792489670827291
CTD-2555A7.3,0.00075668471586484
LINC00304,0.0007178376388692492
RP11-46C24.3,0.00036092619512953104
CDH15,0.0064509112120411626
SLC22A31,0.0023574978670182507
RP11-46C24.7,0.01262353702410752
ZNF778,0.03617906655435028
ANKRD11,0.42881200604313346
AC137932.4,0.011845312393749932
AC137932.6,0.0002220794716782186
RP1-168P16.2,0.0005069889934386227
SPG7,0.14238900020839487
RP11-104N10.1,0.0006098282155704871
RP11-104N10.2,0.025251606321155185
RPL13,3.8983538595363925
CPNE7,0.027190317766412075
DPEP1,0.003180851873714907
CHMP1A,0.2190056325474935
SPATA33,0.07831929550915455
CDK10,0.05248049934896546
RP11-368I7.4,0.001602125407817145
RP11-368I7.6,0.0
SPATA2L,0.046130475681180866
VPS9D1,0.018187623875315587
VPS9D1-AS1,0.012453649160090384
ZNF276,0.044460902207952374
FANCA,0.02204467075454665
SPIRE2,0.005690202233909244
TCF25,0.5196797125768691
RP11-566K11.7,0.0
MC1R,0.009695568452445883
TUBB3,0.0010106543613898314
DEF8,0.2503687440319315
CENPBD1,0.017452241043430013
RP11-566K11.5,0.00017618318789829453
AFG3L1P,0.051468360293707716
DBNDD1,0.028850458102859616
GAS8,0.01090143573846687
URAHP,0.0007220716984950024
PRDM7,0.0
TUBB8P7,0.001041067617037213
FAM157C,0.006782548611172298
RP11-356C4.3,0.005694624990745409
RP11-356C4.5,0.00020985441401861324
AC137934.1,0.005205366331716118
RP11-1228E12.2,0.0
SCGB1C2,0.0004889588254805815
DOC2B,0.004609628619867577
AC108004.2,0.0
RPH3AL,0.0040515018122524405
RP11-1260E13.1,0.001964208902012138
RP11-1260E13.4,0.0024605653111376777
RP11-1260E13.2,0.00014532029679920354
AC108004.3,0.0004461907505657262
C17orf97,0.017264011422080717
FAM101B,0.10537484502645185
RP5-1029F21.3,0.0013534155064459112
VPS53,0.0991210833097608
RP11-411G7.2,0.0
RPS4XP17,0.0016554395184166797
FAM57A,0.04922747733822439
GEMIN4,0.02868910321252036
DBIL5P,0.0033544709831105435
GLOD4,0.13524324055955547
RP11-676J12.4,0.0017295647616893057
MRM3,0.0713069767798433
RP11-676J12.9,0.00021764324795422142
NXN,0.08213825746193919
RP11-676J12.6,0.0
RP11-676J12.7,0.0015207224548035357
RP11-356I18.1,0.0013207470787537472
TIMM22,0.1536468187666274
ABR,0.0656500790749946
Metazoa-SRP.122,0.001173239563756909
AC144836.1,0.0003517697844683964
YWHAE,0.9289128899927842
CRK,0.20384778782202576
RP11-818O24.3,0.0019422247508415732
MYO1C,0.10002406921582226
INPP5K,0.08768099417997542
PITPNA-AS1,0.061669254989450306
PITPNA,0.0927288367418738
SLC43A2,0.07542033526006661
RN7SL105P,0.001217102706491625
SCARF1,0.007240356843095035
RILP,0.07671587832275925
PRPF8,0.15383679916836349
RP11-961A15.3,0.009691189426284955
TLCD2,0.045150689718244784
MIR22HG,0.3785981855268505
WDR81,0.014872005962770225
RP11-961A15.1,0.0
SERPINF2,0.0023228538630615087
SERPINF1,0.4196633742595812
SMYD4,0.026514373897271463
RPA1,0.04139489270762708
RTN4RL1,0.0
DPH1,0.0038197046170156583
OVCA2,0.0
RP11-667K14.4,0.0
RP11-667K14.3,0.0005634267125043536
MIR132,0.0
HIC1,0.030260091148442914
SMG6,0.07645562320992529
RP11-667K14.14,0.0003287172147137411
RP11-667K14.9,0.00021100215183822126
RP11-667K14.8,0.0008542059686498359
AC090617.1,0.0005970630809625092
AC130689.5,0.00065973644063284
RP5-1037N22.2,0.00593768767214943
SRR,0.01580302305217503
HNRNPA1P16,0.0
TSR1,0.16234009578235867
SNORD91B,0.0
SNORD91A,0.0031769409981189127
SGSM2,0.026343083088241813
RP1-59D14.5,0.0
MNT,0.08031884742655127
METTL16,0.08018511563343593
RP1-59D14.9,0.0
RN7SL33P,0.0002686446853840213
EIF4A1P9,0.0007006756372777963
PAFAH1B1,0.4650413132167845
RP11-135N5.3,0.02882526801623198
RN7SL608P,0.0012422214971208579
RP11-74E22.5,0.0
RP11-74E22.6,0.0
CLUH,0.03669406418136238
RP11-74E22.3,0.005126287690067446
RP11-74E22.8,0.0009448557621917205
CCDC92B,0.0
RAP1GAP2,0.005512718134045509
CTD-3060P21.1,0.0
CTD-2309O5.3,0.00020088341525877532
SPATA22,0.0011344582358634933
ASPA,0.0029437526877842063
TRPV3,0.003089315569826397
TRPV1,0.004348173420227719
RP11-235E17.2,0.001362375526621702
RP11-235E17.4,0.0004870390080525983
SHPK,0.012861356450009404
RP11-235E17.5,0.0050114519196622015
CTNS,0.017859899199081205
RP11-235E17.6,0.0013783283865140578
TAX1BP3,0.2804764239990889
P2RX5-TAX1BP3,0.0017157400404664604
RP11-48B14.1,0.02007015797038951
EMC6,0.5034356481329839
P2RX5,0.015287918997784611
ITGAE,0.27374308039066436
CTD-3195I5.3,0.0
GSG2,0.00346831995969771
NCBP3,0.14976033530724303
CAMKK1,0.007219155621131141
P2RX1,0.010195521674812117
ATP2A3,0.012798737563631991
ZZEF1,0.05192756534045117
CYB5D2,0.07271406210294491
ANKFY1,0.05634161465478428
RP11-104O19.4,0.0010729503693074109
UBE2G1,0.20716649230238923
RN7SL774P,0.0006333340838310906
SPNS3,0.009355052166359741
RP13-580F15.2,0.005554064391059687
AC118754.4,0.0
SPNS2,0.011348179262769873
MYBBP1A,0.03330987920058824
GGT6,0.011648709799102423
TXNP4,0.0027467647722149453
SMTNL2,0.005069304679667494
RP11-141J13.5,0.00023488904037444853
ALOX15,0.0035746974885747193
PELP1,0.059108548199763127
RP11-314A20.2,0.003503179684463032
RP11-314A20.1,0.017033615828533223
ARRB2,0.10783054292574709
MED11,0.07447685384333164
CXCL16,0.27239750723061323
ZMYND15,0.006962307067639929
TM4SF5,0.000681917758041559
VMO1,0.03800142370166954
RP11-81A22.4,0.00016840302918331914
GLTPD2,0.0018694273984137834
PSMB6,0.7041075828757316
RP11-81A22.5,0.006736871258465887
PLD2,0.018170525657608932
MINK1,0.021374895637907395
RN7SL784P,0.0002628811441788374
CHRNE,0.006374353716848237
C17orf107,0.0021821040359356076
GP1BA,0.003486365441513345
SLC25A11,0.13757875298049216
RNF167,0.22798411942976488
PFN1,1.9566318584834363
ENO3,0.009250143100929703
SPAG7,0.3544438069761061
CAMTA2,0.05017680946436174
RP5-1050D4.3,0.0017001495700114952
RP5-1050D4.2,0.0005675375282429105
RP5-1050D4.4,0.0008110982638888937
RP5-1050D4.5,0.0033657211691841666
INCA1,0.005892641048386899
KIF1C,0.1081427609046965
AC109333.10,0.0011639685008504866
SLC52A1,0.00014140271337085327
RP11-46I8.1,0.0
ZFP3,0.005030428606922598
ZNF232,0.010253590529317548
AC012146.7,0.04138737523170308
USP6,0.00315685466036925
RP11-46I8.4,0.00032968218987232607
ZNF594,0.006892780826462257
RP11-333E1.1,0.004869829185938165
SCIMP,0.006773377182798815
RP11-333E1.2,0.0005916695664568418
RABEP1,0.16036591351611554
NUP88,0.07296678788535024
RP11-420A6.2,0.005349401474906425
RPAIN,0.24458399657506277
CTC-524C5.2,0.013503767878933473
C1QBP,0.566576551398748
DHX33,0.09116098620838863
CTC-524C5.5,0.0
DERL2,0.35942853435974936
MIS12,0.07313177283356014
NLRP1,0.0974735215503903
RP11-807C20.2,0.0035153323180190255
WSCD1,0.001026471577762927
AIPL1,0.0023735769505856064
FAM64A,0.005231079873406665
PITPNM3,0.005219097916533278
Metazoa-SRP.123,0.0006665351907525305
KIAA0753,0.016956508538073504
CTC-281F24.5,0.00036515129125477266
TXNDC17,0.4215236597741186
MED31,0.12611528343845615
C17orf100,0.010633935351994157
CTC-281F24.1,0.0
CTC-281F24.3,0.0007681764546255417
SLC13A5,0.0005124574325724358
RPL23AP73,0.00047868156079129264
XAF1,0.19000132568712108
RP11-609D21.3,0.0026681797439696677
FBXO39,0.0
TEKT1,0.001799095653142427
ALOX12P2,0.005298547401032437
ALOX12-AS1,0.037121507589525954
RP11-530N7.2,0.00105008251756538
RP11-589P10.5,0.008854822784096206
ALOX12,0.0005923643894982875
RNASEK,0.08390665222160008
RNASEK-C17orf49,0.0007607172862162494
C17orf49,0.07407192994824748
MIR497HG,0.006677985427082452
BCL6B,0.0
SLC16A13,0.0034125781298017526
SLC16A11,0.0015824911819531673
CLEC10A,0.003981248966935327
ASGR2,0.0011160456663328261
ASGR1,0.016794325930848158
DLG4,0.00915752206674137
ACADVL,0.3615694767107482
DVL2,0.06109740287081066
PHF23,0.11522701720382691
GABARAP,0.05906118552564071
CTD-2545G14.6,0.004153216401799842
CTDNEP1,0.21983223121919593
ELP5,0.12931320045300243
CLDN7,0.25081287033601685
SLC2A4,0.0011814584511186939
YBX2,0.004568949382264735
EIF5A,1.3537168512014637
GPS2,0.05966168237881237
NEURL4,0.004231032908515575
AC026954.6,0.0
ACAP1,0.09036363120490404
KCTD11,0.05382048594495398
TMEM95,0.0013289707145116424
TNK1,0.004548110813189456
TMEM256-PLSCR3,0.000639488012145993
TMEM256,0.3190993691204397
NLGN2,0.029987014589157722
SPEM1,0.0
C17orf74,0.0
RP11-104H15.12,0.00040419340416184186
TMEM102,0.026940910120867013
FGF11,0.0
CHRNB1,0.04991568192501531
ZBTB4,0.03162671487856398
SLC35G6,0.0
POLR2A,0.19021681065004817
TNFSF12,0.04640848689998166
RP11-186B7.7,0.0011572681718859659
TNFSF13,0.0011959045114796054
SENP3,0.03468332357389301
SENP3-EIF4A1,0.0
EIF4A1,0.20092134648693713
RP11-186B7.4,0.06732983709386435
CD68,0.024465202999397886
AC113189.5,0.018127054161710333
MPDU1,0.1715380083200925
SOX15,0.014870952643817626
FXR2,0.06963820654070682
SHBG,0.005997075354481133
SAT2,0.33408465111762403
ATP1B2,0.0025324267374900004
TP53,0.06636810044985991
RP11-199F11.2,0.004062314295384106
WRAP53,0.026623960683626907
EFNB3,0.014773373085245711
DNAH2,0.005715308705879865
RPL29P2,0.0015723784114906982
KDM6B,0.21533595211726286
TMEM88,0.016700224267360488
NAA38,0.37747614119502576
CYB5D1,0.0006223127036627002
RP11-1099M24.6,0.0483858265379231
CHD3,0.14092649762094717
AC025335.1,0.018978580290701298
KCNAB3,0.004895462386908013
TRAPPC1,0.3681049868425594
CNTROB,0.026835226866796517
RP11-1099M24.8,0.0017547780837298631
GUCY2D,0.001465445197409009
RP11-1099M24.9,0.0006153280233773956
ALOX15B,0.009771502904141078
RP11-599B13.3,0.0
ALOX12B,0.0005065355855780376
AC129492.6,0.0008936890019539072
MIR4314,0.0
ALOXE3,0.0028313013537107114
HES7,0.004559437202091841
PER1,0.11750595879740539
VAMP2,0.6337732798106125
TMEM107,0.06467087814111114
RP11-599B13.7,0.00025320036579724766
BORCS6,0.05745378221437345
RP11-599B13.8,0.0001614800754791942
AURKB,0.020914415411747544
LINC00324,0.03240968035581607
CTC1,0.01907552068211987
PFAS,0.005458590607343886
RP11-849F2.9,0.0014900309451217676
SLC25A35,0.00350740968181193
RANGRF,0.11191988041668034
RP11-849F2.10,0.06604854487711206
ARHGEF15,0.0
ODF4,0.0
KRBA2,0.0034781974646416083
RP11-849F2.7,0.0
RPL26,2.770007132298321
RNF222,0.0005147211895897479
NDEL1,0.10177607510937452
MYH10,0.08001947391882949
RP11-713H12.2,0.0
RP11-713H12.1,0.0013299381042409864
CCDC42,0.0006019054253137896
MFSD6L,0.003489282715933698
PIK3R6,0.002903767432243213
PIK3R5,0.04761022075018274
CTB-41I6.1,0.001595292460443496
CTB-41I6.2,0.002397109481853853
NTN1,0.024893699748937605
RP11-85B7.2,0.0
RP11-85B7.5,0.0002768254352162978
STX8,0.12594824523005474
RP11-85B7.4,0.0
AC087501.1,0.0
RP11-565F19.2,0.001652283372146344
CFAP52,0.0010009989935893132
RPL19P18,0.0008356992683821287
USP43,0.02900017482414246
RP11-477N12.6,0.0002969550043049072
GLP2R,0.0
NPM1P45,0.0
RCVRN,0.0017363672884038064
GAS7,0.06290297257769038
RPS27AP1,0.010336755474137286
RP11-401O9.4,0.00014752103949217013
MYH13,0.0012178787197161093
RP11-401O9.3,0.002794900619722629
RP11-799N11.1,0.0004717891233568164
MYHAS,0.0
MYH8,0.0
MYH3,0.00971229501436237
CTC-297N7.1,0.0008812410796232265
SCO1,0.129123010073957
ADPRM,0.043697852593477714
TMEM220,0.02952654336703288
MAGOH2P,0.0027244210537286295
TMEM220-AS1,0.00261627781682066
RP11-963H4.2,0.0
LINC00675,0.0009181844041804281
RP11-963H4.3,0.00012455171789016163
RPL15P21,0.0024387737611070983
SHISA6,0.0
DNAH9,0.0025120257874856238
RP11-1096G20.5,0.0
ZNF18,0.016299381957546058
RPL21P122,0.0004275472245299333
MAP2K4,0.07872238339094727
MIR744,0.0
RP11-471L13.3,0.00019673534557686107
RP11-471L13.2,0.0003885508876978406
MYOCD,0.0
RP11-1090M7.1,0.00028113560566882993
ARHGAP44,0.016826680158053883
RP11-597M12.2,0.00016571020534522177
ELAC2,0.06653695789039124
HS3ST3A1,0.026269179352131997
COX10-AS1,0.003920980840329852
RP11-131K5.2,0.0007339781544492701
AC005304.1,0.0
RP11-131K5.1,0.0007678531406258448
COX10,0.04480219569422992
SNORA74.5,0.0011874391884771696
AC005224.2,0.0035593705277845496
CDRT15,0.0
HS3ST3B1,0.05509769748923097
RP11-214O1.2,0.006621714250905524
RP11-214O1.3,0.01943780084666313
AC022816.2,0.0005501193455190234
RPS18P12,0.02677209867526789
AC005863.1,0.00026888667510352704
AC005772.2,0.0
PMP22,0.3791944248470083
RP11-849N15.3,0.0008260388183179584
AC005703.3,0.00025811482585378937
TEKT3,0.006479158771701405
RP11-849N15.4,0.0
CDRT4,0.00019967908589932286
TVP23C-CDRT4,0.0001748227613397188
RPL9P2,0.0033182815017577206
TVP23C,0.017176438624827282
AC005517.3,0.0
RP11-385D13.3,0.033868460059124396
CDRT1,0.0
RP11-385D13.1,0.0028768427980748776
TRIM16,0.14726013767719776
ZNF286A,0.016669243432703353
TBC1D26,0.00025552429274768767
UBE2SP1,0.00025998735352822746
CDRT15P2,0.0002596979240391457
IL6STP1,0.00018556892673870622
MEIS3P1,0.0001772338464201975
CTD-3157E16.2,0.009834689831557828
AC015922.7,0.0
AC015922.6,0.0023842071389430374
ADORA2B,0.01820422086178208
ZSWIM7,0.10997461493303769
TTC19,0.25143136547268236
CTC-529I10.1,0.005008212716641968
NCOR1,0.40051493316982556
CTC-529I10.2,0.006731516335404735
RN7SL442P,0.0007305508165008957
PIGL,0.040265229528135306
CENPV,0.11039358257955162
UBB,1.5452893119909457
RP11-138I1.4,0.0003395792929511567
RP11-138I1.2,0.00047492296524436313
TRPV2,0.02064006662098018
LRRC75A-AS1,2.0236566115786916
LRRC75A,0.03722698471719092
ZNF287,0.00988737249885624
AC005822.1,0.00041021548510207186
ZNF624,0.006076439332966472
RP11-92B11.4,0.00020159627498345404
NEK4P2,0.0002847320075149541
RNASEH1P2,0.0
CCDC144A,0.01784643905125337
UPF3AP1,0.0031019920998958507
USP32P1,0.0029702935140516473
KRT16P6,0.009014335845251709
KRT16P2,0.0
KRT17P1,0.0002012937325669749
RP11-219A15.5,0.0
TBC1D27,0.0015682483084595998
TNFRSF13B,0.006110746100247556
AC104024.1,0.0033923417542912407
RP11-416I2.1,0.0026010914044055193
MPRIP,0.1249913815361385
MPRIP-AS1,0.026753656419866587
RN7SL775P,0.003449112633210549
RP11-45M22.2,0.0002769006831858825
PLD6,0.017534849224704795
FLCN,0.10788225140910492
RP11-45M22.5,0.0013820130142898099
ACTG1P24,0.000490983701746311
COPS3,0.3612000862012376
NT5M,0.01025414521750974
RPL13P12,0.31926151599694724
MED9,0.039868768913195476
RASD1,0.045646793758512966
PEMT,0.12733238309519396
RNU6-468P,0.0
RP11-524F11.2,0.0001310195714508633
RP11-524F11.3,0.0001822361120736575
SMCR2,0.0006948162176544863
RAI1,0.022714860311578246
RAI1-AS1,0.0005357332469490534
SMCR5,0.028075563110379193
SREBF1,0.05073943000283134
TOM1L2,0.060017678231312634
RP1-253P7.4,0.0
DRC3,0.010184630392450815
ATPAF2,0.10169304862741263
AC087163.3,0.0
AC087163.2,0.0
GID4,0.03599788362561266
DRG2,0.08962312636000742
RP11-258F1.2,0.0005713108821291972
MYO15A,0.009360841998997603
RP11-258F1.1,0.011232437442006147
ALKBH5,0.2649632395590333
LLGL1,0.012110962929982389
FLII,0.10932264834126137
MIEF2,0.04596362228844312
RP1-178F10.1,0.0015803985828281198
TOP3A,0.04318869740989744
RPL7AP65,0.0
RPL21P121,0.0023307968324879523
SMCR8,0.029385416810729256
SHMT1,0.04174373008597492
EVPLL,0.001665010209268302
FLJ35934,0.0030236914178673044
KRT16P1,0.0
LGALS9C,0.0012512336681404306
CTD-2303H24.2,0.0
USP32P2,0.0019255549164935606
FAM106A,0.00041591444840086123
CCDC144B,0.014748634750636716
AC026271.5,0.0042213853661991025
ZNF286B,0.009376357831209095
RP11-815I9.4,0.0013809238645281095
FOXO3B,0.0003969555096239768
UBE2SP2,0.0008775184877468981
TRIM16L,0.012103528571204938
FBXW10,0.0
TVP23B,0.05638726587679209
CTD-2145A24.5,0.002689262411020225
PRPSAP2,0.05511734491129728
AC090286.2,0.003327985018949008
SLC5A10,0.0002533879060444104
AC090286.4,0.0005474964009873898
FAM83G,0.044879632486211136
GRAP,0.009863472151428538
SNORD3B-1,0.0032563331246680243
SNORD3B-2,0.00659945759890948
RP11-160E2.19,0.0
AC007952.5,0.0007507833734449706
RP11-160E2.6,0.004751053801584441
GRAPL,0.0
KYNUP1,0.0004603019474497407
SNORD3A,0.009061231736188604
EPN2,0.08248908234501624
EPN2-AS1,0.0005175385007135299
RP11-135L13.4,0.002458325353522176
B9D1,0.04993030565788773
MAPK7,0.03263715438999672
MFAP4,0.17837425780231517
RNF112,0.0025323549185823015
AC004448.5,0.0
AC004448.2,0.000492178875649132
RPS2P46,0.050063744267784156
CTB-187M2.1,0.0
SLC47A1,0.004625387321093776
RPL17P43,0.005835471414290578
SNORA59B,0.00015477720078440385
ALDH3A2,0.06014270258594057
SLC47A2,0.0021843209197920425
RP11-311F12.1,0.0002167034298783761
ALDH3A1,0.005479533742303373
ULK2,0.015069314234430184
NDUFB4P3,0.0
RP11-78O7.3,0.0
RP11-78O7.2,0.0023629719160589476
AKAP10,0.053036564428259235
RP11-209D14.4,0.0008288062092862013
RP11-209D14.2,0.0006977024600803916
SPECC1,0.1659754329906506
KCTD9P1,0.0
CCDC144CP,0.007631491782211601
RP11-121A13.3,0.00043788736545542865
Metazoa-SRP.125,0.0005307967593162369
UPF3AP2,0.0001387841828772167
NOS2P3,0.002584824602918809
LGALS9B,0.0001732601227798123
KRT17P6,0.0
AC008088.4,0.0006883162321658138
CDRT15L2,0.0005260021701749594
AC087499.5,0.0
AC126365.1,0.00023531473143375626
RNFT1P3,0.0021111435988041723
OLA1P2,0.00048340618583758764
CCDC144NL,0.0010599631635500254
RP11-344E13.4,0.0002471795164490088
CCDC144NL-AS1,0.034119614310775134
RNASEH1P1,0.0002035855084600164
RP11-381P6.1,0.0002100189063478658
USP22,0.1770488904120578
RP11-746M1.1,0.00039375019046883233
LINC01563,0.000557276579092427
DHRS7B,0.09087875654592245
TMEM11,0.35809061059223435
AC087294.2,0.0007290184361216468
RN7SL426P,0.0014957910133533005
NATD1,0.019265663603174943
EIF1P5,0.0018087335159736174
MAP2K3,0.5713837234318381
KCNJ12,0.013440044690749949
RP11-728E14.3,0.0
RP11-728E14.2,0.0
RPL21P120,0.015579882565185861
C17orf51,0.01806720341121755
KCNJ18,0.0
ABC13-47656900H15.1,0.000537927361486864
UBBP4,0.004191466513054601
FLJ36000,0.0
RP11-744K17.1,0.0
RP11-744K17.8,0.0
MTRNR2L1,0.06382673574359159
MTND1P15,0.0016849635876695088
MTND2P13,0.00013625385219492807
RP11-846F4.6,0.0012398818020144763
MTCO3P13,0.0
RP11-260A9.6,0.0008695167111163121
TUFMP1,0.0013535506136364
RP11-663N22.1,0.0008207011615259756
RPL34P31,0.004852169348936429
RPS16P8,0.0004932209868589547
WSB1,0.3654755567720319
