Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Molecular_Function_2021	voltage-gated sodium channel activity involved in cardiac muscle cell action potential (GO:0086006)	1/5	8.275990e-01	9.999939e-01	0	0	5.933862e-01	1.122844e-01	SCN3B
GO_Molecular_Function_2021	epidermal growth factor receptor binding (GO:0005154)	6/26	8.277331e-01	9.999939e-01	0	0	7.118541e-01	1.345863e-01	SNX4;EFEMP1;SHC1;TNK2;TGFA;HBEGF
GO_Molecular_Function_2021	neuropeptide receptor activity (GO:0008188)	7/30	8.301945e-01	9.999939e-01	0	0	7.221386e-01	1.343866e-01	NPY2R;TACR2;NMUR2;SSTR1;TACR1;SORCS2;HCRTR2
GO_Molecular_Function_2021	solute:sodium symporter activity (GO:0015370)	7/30	8.301945e-01	9.999939e-01	0	0	7.221386e-01	1.343866e-01	SLC4A7;SLC5A6;SLC34A2;SLC4A8;SLC5A9;SLC5A1;SLC28A3
GO_Molecular_Function_2021	transition metal ion transmembrane transporter activity (GO:0046915)	7/30	8.301945e-01	9.999939e-01	0	0	7.221386e-01	1.343866e-01	SLC25A37;SLC30A3;SLC30A2;SLC39A11;SLC39A5;SLC30A10;ATP7A
GO_Molecular_Function_2021	CoA-ligase activity (GO:0016405)	3/14	8.321453e-01	9.999939e-01	0	0	6.472267e-01	1.189267e-01	ACSM3;ACSL1;ACSBG1
GO_Molecular_Function_2021	peptide hormone receptor binding (GO:0051428)	3/14	8.321453e-01	9.999939e-01	0	0	6.472267e-01	1.189267e-01	ADCYAP1;GNRH1;GPHA2
GO_Molecular_Function_2021	phosphatidylglycerol binding (GO:1901611)	3/14	8.321453e-01	9.999939e-01	0	0	6.472267e-01	1.189267e-01	GSDMD;NME4;PITPNC1
GO_Molecular_Function_2021	frizzled binding (GO:0005109)	8/34	8.333718e-01	9.999939e-01	0	0	7.300416e-01	1.330686e-01	FZD1;SDCBP;RNF43;SFRP1;WNT7B;DVL2;WNT2;LRP6
GO_Molecular_Function_2021	ubiquitin-protein transferase activity (GO:0004842)	108/392	8.340138e-01	9.999939e-01	0	0	9.009148e-01	1.635208e-01	ANKRD39;FBXO22;RNF115;HERC2;RNF19A;FBXO3;TRIM26;BTRC;TRIM22;RAG1;KCMF1;RNF43;UBE2E1;LMO7;FBXW2;RNF41;TRAIP;RNF126;RNF125;CDC34;HECW2;KCTD13;TRIM14;NHLRC1;UBA7;CUL2;MYCBP2;UBR3;MEFV;UBE2J2;DTX4;RNF213;RNF217;UBR5;HLTF;TMEM129;BRAP;SMURF1;UBE2C;MEX3C;UBE2T;UBE2N;RNF181;MKRN3;FBXL5;TRIM71;BRCA1;TRIM7;UBE2Q2;RNF150;RNF152;RSPRY1;TRIM63;TRAF1;TOPORS;RNF167;TRAF7;NFX1;PELI1;DTL;TRIM54;BIRC3;TRIM56;RNFT2;RNF34;TRIM52;UHRF2;XIAP;RNF7;RNF4;RNF5;RNF2;NEURL1B;ZNRF1;RMND5A;HECTD3;UBE2NL;RNF39;TRIM47;RBBP6;RNF130;TRIM43;RNF133;TRIM44;RNF20;RNF25;AMFR;SYVN1;WWP1;UBE2G1;FBXL14;PML;CHFR;KLHL9;RNF145;SH3RF2;NEURL2;RNF149;ZNF738;NEURL3;NEDD4;RLIM;TRIM35;STUB1;TRIM37;TRIM32;TRIM34;TAF1
GO_Molecular_Function_2021	transition metal ion binding (GO:0046914)	123/445	8.380440e-01	9.999939e-01	0	0	9.047940e-01	1.598633e-01	ZNF331;ISCA2;HDAC10;LOXL3;RASSF1;ANPEP;FTH1;TNFSF10;ENPP2;DPF3;MTPAP;ZFPL1;RAG1;CPA2;ESCO1;KDM2B;MYT1;JMJD6;ATAD3C;ACE2;CLIP1;RNF125;ZNF93;PAPPA;SNRPC;ISCU;BLM;DHH;SHMT2;TNKS;GLO1;MYCBP2;COX17;ZNF22;MEFV;ABO;ADH5;GRIN2A;LTA4H;EGR1;PRNP;ACE;CYLD;RPS27;RPS29;LCN2;TAB3;MNAT1;FBXL5;ADA;CUTC;KDM5A;PHF2;MOXD1;SUV39H2;B4GALT1;DPYS;ECE1;CHD4;IDE;DBH;BMI1;EEA1;IFIH1;ALAD;DUSP12;HEPH;SMPD1;TIMP2;AOX1;HIF1AN;ATP7A;ARG2;DDX58;CAD;TET2;TET1;ZNF75D;COMMD1;TRAF7;ZEB1;MMP16;TET3;FAM20C;PPARG;SMPDL3B;SMPDL3A;TRIM54;SLU7;SHANK3;PDXK;PPM1M;TIMM9;TIMM13;ZNF2;TIMM10;ZNF3;RNF7;RNF5;RNF2;ALOX5;NSD1;MGAT5;SAP30L;MGAT1;POLR2L;AOC3;TIMM8B;SEC24A;GALNT4;KDM4C;ZNF185;ERAP1;BBOX1;SOD2;SOD3;SKI;KLF7;PHF5A;XPNPEP1;MSRB3;SEC24D;ABCE1
GO_Molecular_Function_2021	ubiquitin protein ligase activity (GO:0061630)	71/263	8.445680e-01	9.999939e-01	0	0	8.763374e-01	1.480397e-01	TRIM71;RNF115;HERC2;TRIM7;RNF19A;TRIM26;RNF150;RNF152;TRIM22;RAG1;KCMF1;RNF43;TRIM63;TOPORS;RNF41;RNF167;RNF126;RNF125;NFX1;HECW2;PELI1;TRIM14;NHLRC1;TRIM54;BIRC3;TRIM56;RNFT2;RNF34;TRIM52;UHRF2;MYCBP2;XIAP;UBR3;RNF7;MEFV;DTX4;RNF5;RNF2;NEURL1B;ZNRF1;HLTF;RNF217;TMEM129;UBR5;RNF39;RBBP6;RNF130;TRIM43;RNF133;TRIM44;BRAP;SMURF1;RNF25;AMFR;SYVN1;WWP1;MEX3C;RNF145;SH3RF2;NEURL2;RNF149;NEURL3;NEDD4;RLIM;TRIM35;MKRN3;RNF181;STUB1;TRIM37;TRIM32;TRIM34
GO_Molecular_Function_2021	endopeptidase regulator activity (GO:0061135)	11/46	8.447924e-01	9.999939e-01	0	0	7.455854e-01	1.257537e-01	CAST;ITIH4;USP14;ABCA2;PROS1;PSME3;ADRM1;CST7;TFPI;A2M;RECK
GO_Molecular_Function_2021	adenosine deaminase activity (GO:0004000)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	ADARB1;ADA
GO_Molecular_Function_2021	benzodiazepine receptor activity (GO:0008503)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	GABRA3;GABRE
GO_Molecular_Function_2021	calcium:sodium antiporter activity (GO:0005432)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	SLC24A4;SLC24A3
GO_Molecular_Function_2021	cardiolipin binding (GO:1901612)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	GSDMD;NME4
GO_Molecular_Function_2021	endopeptidase activator activity (GO:0061133)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	PSME3;ADRM1
GO_Molecular_Function_2021	eukaryotic initiation factor 4E binding (GO:0008190)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	LARP1;EIF4EBP1
GO_Molecular_Function_2021	high voltage-gated calcium channel activity (GO:0008331)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	CACNB2;CACNA1A
GO_Molecular_Function_2021	histone demethylase activity (H3-K36 specific) (GO:0051864)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	KDM4C;KDM2B
GO_Molecular_Function_2021	O-methyltransferase activity (GO:0008171)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	COQ3;BCDIN3D
GO_Molecular_Function_2021	phosphate ion binding (GO:0042301)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	SLC34A2;MTHFD2
GO_Molecular_Function_2021	protein binding involved in heterotypic cell-cell adhesion (GO:0086080)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	SIRPA;CD47
GO_Molecular_Function_2021	ubiquitination-like modification-dependent protein binding (GO:0140035)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	IDE;PML
GO_Molecular_Function_2021	voltage-gated chloride channel activity (GO:0005247)	2/10	8.450717e-01	9.999939e-01	0	0	5.933176e-01	9.987541e-02	CLCNKB;CLCN1
GO_Molecular_Function_2021	phosphatase inhibitor activity (GO:0019212)	5/23	8.563730e-01	9.999939e-01	0	0	6.591067e-01	1.021940e-01	LGALS3;MGAT5;PTN;CABIN1;PPP1R9B
GO_Molecular_Function_2021	anion:anion antiporter activity (GO:0015301)	4/19	8.596454e-01	9.999939e-01	0	0	6.327707e-01	9.569725e-02	SLC26A2;SLC26A11;SLC25A11;SLC26A5
GO_Molecular_Function_2021	leak channel activity (GO:0022840)	4/19	8.596454e-01	9.999939e-01	0	0	6.327707e-01	9.569725e-02	KCNK6;KCNK9;NALCN;TMEM175
GO_Molecular_Function_2021	protein tyrosine kinase activator activity (GO:0030296)	4/19	8.596454e-01	9.999939e-01	0	0	6.327707e-01	9.569725e-02	AFAP1L2;DGKQ;EFNA5;GAS6
GO_Molecular_Function_2021	zinc ion binding (GO:0008270)	91/336	8.636652e-01	9.999939e-01	0	0	8.798600e-01	1.289612e-01	ZNF331;KDM5A;PHF2;SUV39H2;HDAC10;DPYS;CHD4;ECE1;IDE;BMI1;EEA1;IFIH1;ALAD;DUSP12;RASSF1;ANPEP;SMPD1;TNFSF10;TIMP2;ENPP2;DPF3;HIF1AN;ZFPL1;RAG1;CPA2;ESCO1;KDM2B;DDX58;CAD;TET2;TET1;ZNF75D;MYT1;ATAD3C;ACE2;TRAF7;CLIP1;RNF125;ZEB1;MMP16;ZNF93;PAPPA;TET3;PPARG;SNRPC;SMPDL3B;SLU7;SHANK3;SMPDL3A;TRIM54;BLM;PDXK;DHH;SHMT2;TNKS;TIMM9;GLO1;MYCBP2;TIMM13;ZNF22;ZNF2;TIMM10;ZNF3;MEFV;RNF5;ADH5;RNF2;GRIN2A;NSD1;SAP30L;LTA4H;POLR2L;TIMM8B;EGR1;ACE;KDM4C;SEC24A;ZNF185;ERAP1;BBOX1;SKI;CYLD;KLF7;RPS27;PHF5A;RPS29;MSRB3;TAB3;MNAT1;SEC24D;ADA
GO_Molecular_Function_2021	bicarbonate transmembrane transporter activity (GO:0015106)	3/15	8.670279e-01	9.999939e-01	0	0	5.932489e-01	8.464722e-02	SLC4A8;SLC26A2;SLC26A5
GO_Molecular_Function_2021	death receptor binding (GO:0005123)	3/15	8.670279e-01	9.999939e-01	0	0	5.932489e-01	8.464722e-02	MADD;NTF3;MYD88
GO_Molecular_Function_2021	myosin V binding (GO:0031489)	3/15	8.670279e-01	9.999939e-01	0	0	5.932489e-01	8.464722e-02	RAB14;RAB25;RAB27B
GO_Molecular_Function_2021	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor (GO:0050664)	3/15	8.670279e-01	9.999939e-01	0	0	5.932489e-01	8.464722e-02	NCF1;NCF4;CYBB
GO_Molecular_Function_2021	oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor (GO:0016646)	3/15	8.670279e-01	9.999939e-01	0	0	5.932489e-01	8.464722e-02	ALDH4A1;BLVRB;AASS
GO_Molecular_Function_2021	solute:anion antiporter activity (GO:0140323)	3/15	8.670279e-01	9.999939e-01	0	0	5.932489e-01	8.464722e-02	SLC26A2;SLC26A11;SLC26A5
GO_Molecular_Function_2021	amino acid binding (GO:0016597)	7/32	8.786129e-01	9.999939e-01	0	0	6.642729e-01	8.596416e-02	GRIN3B;GRIN3A;DDAH1;SHMT2;DDAH2;CAD;GRIN1
GO_Molecular_Function_2021	histone methyltransferase activity (GO:0042054)	7/32	8.786129e-01	9.999939e-01	0	0	6.642729e-01	8.596416e-02	SUZ12;FBL;SETDB1;PRMT1;SETD7;MEN1;EZH2
GO_Molecular_Function_2021	1-phosphatidylinositol-4-phosphate 5-kinase activity (GO:0016308)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	PIP4K2C
GO_Molecular_Function_2021	acid phosphatase activity (GO:0003993)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	MINPP1
GO_Molecular_Function_2021	alkaline phosphatase activity (GO:0004035)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	ALPL
GO_Molecular_Function_2021	alpha-glucosidase activity (GO:0090599)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	GAA
GO_Molecular_Function_2021	arylesterase activity (GO:0004064)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	PON1
GO_Molecular_Function_2021	aspartic endopeptidase activity, intramembrane cleaving (GO:0042500)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	SPPL3
GO_Molecular_Function_2021	C3HC4-type RING finger domain binding (GO:0055131)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	DNAJA1
GO_Molecular_Function_2021	CoA carboxylase activity (GO:0016421)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	PCCB
GO_Molecular_Function_2021	coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway (GO:1904929)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	ROR1
GO_Molecular_Function_2021	crossover junction endodeoxyribonuclease activity (GO:0008821)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	RAD51C
GO_Molecular_Function_2021	dehydroascorbic acid transmembrane transporter activity (GO:0033300)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	SLC23A1
GO_Molecular_Function_2021	dopamine receptor binding (GO:0050780)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	CLIC6
GO_Molecular_Function_2021	four-way junction helicase activity (GO:0009378)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	BLM
GO_Molecular_Function_2021	fructose binding (GO:0070061)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	PFKM
GO_Molecular_Function_2021	gap junction hemi-channel activity (GO:0055077)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	GJA5
GO_Molecular_Function_2021	high-density lipoprotein particle binding (GO:0008035)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	APOL2
GO_Molecular_Function_2021	immunoglobulin receptor binding (GO:0034987)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	FGR
GO_Molecular_Function_2021	L-serine transmembrane transporter activity (GO:0015194)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	SLC38A5
GO_Molecular_Function_2021	long-chain fatty acyl-CoA binding (GO:0036042)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	SCP2
GO_Molecular_Function_2021	nucleosomal histone binding (GO:0031493)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	VRK1
GO_Molecular_Function_2021	oligosaccharyl transferase activity (GO:0004576)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	OSTC
GO_Molecular_Function_2021	palmitoyl-CoA hydrolase activity (GO:0016290)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	PPT1
GO_Molecular_Function_2021	primary miRNA binding (GO:0070878)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	STAT3
GO_Molecular_Function_2021	protein phosphatase 2B binding (GO:0030346)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	SLC9A1
GO_Molecular_Function_2021	proton channel activity (GO:0015252)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	OTOP1
GO_Molecular_Function_2021	purine nucleobase transmembrane transporter activity (GO:0005345)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	SLC28A3
GO_Molecular_Function_2021	RNA adenylyltransferase activity (GO:1990817)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	MTPAP
GO_Molecular_Function_2021	RNA polymerase III cis-regulatory region sequence-specific DNA binding (GO:0000992)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	SNAPC3
GO_Molecular_Function_2021	RNA polymerase III type 3 promoter sequence-specific DNA binding (GO:0001006)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	SNAPC3
GO_Molecular_Function_2021	sulfur amino acid transmembrane transporter activity (GO:0000099)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	SLC1A1
GO_Molecular_Function_2021	U4 snRNA binding (GO:0030621)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	SART3
GO_Molecular_Function_2021	ubiquinol-cytochrome-c reductase activity (GO:0008121)	1/6	8.787110e-01	9.999939e-01	0	0	4.746752e-01	6.137512e-02	UQCRC1
GO_Molecular_Function_2021	steroid hydroxylase activity (GO:0008395)	8/36	8.788305e-01	9.999939e-01	0	0	6.777992e-01	8.754674e-02	CYP2J2;CYP27A1;CH25H;CYP2C8;CYP2U1;CYP21A2;CYP46A1;CYP8B1
GO_Molecular_Function_2021	peptidase inhibitor activity (GO:0030414)	9/40	8.797649e-01	9.999939e-01	0	0	6.887007e-01	8.822292e-02	CAST;ITIH4;USP14;PROS1;TIMP2;CST7;TFPI;A2M;RECK
GO_Molecular_Function_2021	tau protein binding (GO:0048156)	9/40	8.797649e-01	9.999939e-01	0	0	6.887007e-01	8.822292e-02	PRKAA1;CDK5;TAOK2;STUB1;CLU;MARK2;TTBK2;MARK1;PICALM
GO_Molecular_Function_2021	protein phosphatase 2A binding (GO:0051721)	5/24	8.818268e-01	9.999939e-01	0	0	6.243724e-01	7.852085e-02	GRIN3A;MAPT;MASTL;FOXO1;STRN3
GO_Molecular_Function_2021	3'-5'-exodeoxyribonuclease activity (GO:0008296)	2/11	8.821993e-01	9.999939e-01	0	0	5.273559e-01	6.609733e-02	APEX1;TREX1
GO_Molecular_Function_2021	calcium channel inhibitor activity (GO:0019855)	2/11	8.821993e-01	9.999939e-01	0	0	5.273559e-01	6.609733e-02	FKBP1B;ITPR1
GO_Molecular_Function_2021	extracellular ligand-gated ion channel activity (GO:0005230)	2/11	8.821993e-01	9.999939e-01	0	0	5.273559e-01	6.609733e-02	GABRA3;GABRE
GO_Molecular_Function_2021	purine ribonucleotide transmembrane transporter activity (GO:0005346)	2/11	8.821993e-01	9.999939e-01	0	0	5.273559e-01	6.609733e-02	LRRC8A;SLC25A25
GO_Molecular_Function_2021	transaminase activity (GO:0008483)	2/11	8.821993e-01	9.999939e-01	0	0	5.273559e-01	6.609733e-02	GOT1;PSAT1
GO_Molecular_Function_2021	manganese ion binding (GO:0030145)	11/48	8.829818e-01	9.999939e-01	0	0	7.051830e-01	8.776049e-02	ARG2;B4GALT1;GALNT4;XPNPEP1;PPM1M;MGAT5;FAM20C;MGAT1;MTPAP;SOD2;ABO
GO_Molecular_Function_2021	arachidonic acid epoxygenase activity (GO:0008392)	3/16	8.953442e-01	9.999939e-01	0	0	5.475755e-01	6.053286e-02	CYP2J2;CYP4Z1;CYP2C8
GO_Molecular_Function_2021	calcium-dependent phospholipase A2 activity (GO:0047498)	3/16	8.953442e-01	9.999939e-01	0	0	5.475755e-01	6.053286e-02	PLA2G4F;PLA2G4D;PLA2G5
GO_Molecular_Function_2021	nucleotidase activity (GO:0008252)	3/16	8.953442e-01	9.999939e-01	0	0	5.475755e-01	6.053286e-02	NT5DC1;NT5E;BPNT1
GO_Molecular_Function_2021	organic cation transmembrane transporter activity (GO:0015101)	3/16	8.953442e-01	9.999939e-01	0	0	5.475755e-01	6.053286e-02	SLC22A3;SLC44A1;SLC18A3
GO_Molecular_Function_2021	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor (GO:0016655)	3/16	8.953442e-01	9.999939e-01	0	0	5.475755e-01	6.053286e-02	TP53I3;CRYZL1;CRYZ
GO_Molecular_Function_2021	potassium ion leak channel activity (GO:0022841)	3/16	8.953442e-01	9.999939e-01	0	0	5.475755e-01	6.053286e-02	KCNK6;KCNK9;TMEM175
GO_Molecular_Function_2021	transmembrane receptor protein serine/threonine kinase binding (GO:0070696)	3/16	8.953442e-01	9.999939e-01	0	0	5.475755e-01	6.053286e-02	PYCARD;CDH5;BMP7
GO_Molecular_Function_2021	voltage-gated anion channel activity (GO:0008308)	3/16	8.953442e-01	9.999939e-01	0	0	5.475755e-01	6.053286e-02	GPR89A;CLCNKB;CLCN1
GO_Molecular_Function_2021	calcium channel regulator activity (GO:0005246)	8/37	8.974051e-01	9.999939e-01	0	0	6.543802e-01	7.083532e-02	YWHAE;REM1;CAV3;STIM1;NPY2R;FKBP1B;ITPR1;PRKG1
GO_Molecular_Function_2021	exoribonuclease activity, producing 5'-phosphomonoesters (GO:0016896)	7/33	8.981443e-01	9.999939e-01	0	0	6.386785e-01	6.860977e-02	TOE1;PNPT1;XRN1;EXOSC9;ERI3;XRN2;DIS3L2
GO_Molecular_Function_2021	G protein-coupled serotonin receptor activity (GO:0004993)	7/33	8.981443e-01	9.999939e-01	0	0	6.386785e-01	6.860977e-02	HRH1;HTR7;HRH3;HTR2C;HTR1B;HTR2A;DRD4
GO_Molecular_Function_2021	RNA polymerase core enzyme binding (GO:0043175)	7/33	8.981443e-01	9.999939e-01	0	0	6.386785e-01	6.860977e-02	DHX9;PCF11;ESRRB;SUPT4H1;ELP2;ERCC5;RPRD1A
GO_Molecular_Function_2021	serotonin receptor activity (GO:0099589)	7/33	8.981443e-01	9.999939e-01	0	0	6.386785e-01	6.860977e-02	HRH1;HTR7;HRH3;HTR2C;HTR1B;HTR2A;DRD4
GO_Molecular_Function_2021	G protein-coupled receptor binding (GO:0001664)	36/143	8.986278e-01	9.999939e-01	0	0	7.974380e-01	8.523524e-02	NPB;ITGB4;FPR1;ADM;PHB;NTS;BICD1;LRP6;SDCBP;GNA14;GNA15;NPW;C1QBP;GNA11;DVL2;S1PR1;FLNA;RSPO1;WNT2;GPRASP2;GPHA2;FZD1;RNF43;ACE;ARHGEF12;PDCD6IP;WNT7B;PDYN;GNAO1;DNAJA1;SFRP1;GNAL;GNAQ;SAA1;XCL1;STUB1
GO_Molecular_Function_2021	exonuclease activity (GO:0004527)	11/49	8.989949e-01	9.999939e-01	0	0	6.865766e-01	7.310524e-02	EXO1;EXOSC9;CPSF3;TREX1;APEX1;ZC3H12A;XRN2;ENPP2;ISG20L2;RAD1;EXOSC1
GO_Molecular_Function_2021	DNA-directed DNA polymerase activity (GO:0003887)	4/21	9.089542e-01	9.999939e-01	0	0	5.582476e-01	5.329066e-02	POLB;POLN;POLE2;POLL
GO_Molecular_Function_2021	metal ion binding (GO:0046872)	140/517	9.108328e-01	9.999939e-01	0	0	8.786587e-01	8.206313e-02	AMY2A;CIB2;DMP1;NUDT5;CDH5;HPGDS;CDH2;CPNE1;ENPP2;CAPN3;TRIM26;CAPN1;PRSS3;MAP3K6;MTPAP;PSPH;MAP3K5;RAG1;CSGALNACT1;ARSA;POSTN;S100A2;ERN1;PCP4;MSH2;STIM1;PPA2;MTHFD2;PGP;S100A6;SPARCL1;TSSK6;SIK1;TSSK4;DSC1;PI4K2A;PVALB;PIF1;DHH;NOTCH4;CABP4;ITPR1;ITPR2;ITPR3;IQGAP1;PLA2G5;NLK;RASGRP2;RASGRP3;PPP3R1;SNN;SCIN;S100A16;TPPP;S100A11;MARK2;S100A10;TRPM4;MARK1;PRNP;FER1L5;NEK6;TREX1;EPHX2;SYT7;AIF1L;SYT6;SELP;VIL1;ATP4A;GJB2;CABYR;SELL;UBA2;DCHS1;FBN1;TOP2A;CALR3;DYRK3;MCTP1;LRRK2;MAST2;MAST1;PKD2;RYR3;PCLO;NCS1;IDS;DIS3L2;PLA2G4F;ANXA1;PLA2G4D;IRAK3;ASPN;NME1;RCN1;RCN2;ASPH;PITPNM3;PLSCR4;PITPNM2;CDH11;DSG1;CDH13;CASQ1;SLC25A12;MCTP2;FBP1;CDH18;PRTFDC1;SLC25A13;PDXK;MVK;LRP1;C1R;ATP10D;PON1;PDXP;AOAH;THBS1;THBS3;CLEC3B;BGLAP;TDG;MAN1C1;AOC3;DUT;GSN;CDC42BPG;SYT15;CDC42BPA;GRIN1;SMOC2;SNRK;SYT12;APEX1;NUCB1;ESYT2;ESYT1;RAN
GO_Molecular_Function_2021	adenine nucleotide transmembrane transporter activity (GO:0000295)	2/12	9.109321e-01	9.999939e-01	0	0	4.745866e-01	4.427274e-02	LRRC8A;SLC25A25
GO_Molecular_Function_2021	alanine transmembrane transporter activity (GO:0022858)	2/12	9.109321e-01	9.999939e-01	0	0	4.745866e-01	4.427274e-02	SLC6A14;SLC38A5
GO_Molecular_Function_2021	hexosaminidase activity (GO:0015929)	2/12	9.109321e-01	9.999939e-01	0	0	4.745866e-01	4.427274e-02	HYAL3;NAGA
GO_Molecular_Function_2021	m7G(5')pppN diphosphatase activity (GO:0050072)	2/12	9.109321e-01	9.999939e-01	0	0	4.745866e-01	4.427274e-02	NUDT16L1;NUDT5
GO_Molecular_Function_2021	mRNA methyltransferase activity (GO:0008174)	2/12	9.109321e-01	9.999939e-01	0	0	4.745866e-01	4.427274e-02	METTL3;TRMT61B
GO_Molecular_Function_2021	N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity (GO:0008532)	2/12	9.109321e-01	9.999939e-01	0	0	4.745866e-01	4.427274e-02	B3GNT9;B3GNT8
GO_Molecular_Function_2021	neurexin family protein binding (GO:0042043)	2/12	9.109321e-01	9.999939e-01	0	0	4.745866e-01	4.427274e-02	NLGN4X;SYTL4
GO_Molecular_Function_2021	poly(A)-specific ribonuclease activity (GO:0004535)	2/12	9.109321e-01	9.999939e-01	0	0	4.745866e-01	4.427274e-02	TOE1;CNOT2
GO_Molecular_Function_2021	RNA stem-loop binding (GO:0035613)	2/12	9.109321e-01	9.999939e-01	0	0	4.745866e-01	4.427274e-02	DHX9;ZC3H12A
GO_Molecular_Function_2021	vascular endothelial growth factor receptor binding (GO:0005172)	2/12	9.109321e-01	9.999939e-01	0	0	4.745866e-01	4.427274e-02	CDH5;ITGB3
GO_Molecular_Function_2021	endopeptidase activity (GO:0004175)	83/315	9.128771e-01	9.999939e-01	0	0	8.471137e-01	7.721784e-02	PCSK1;PRSS1;TPSB2;CTSZ;PREP;HP;CTSW;ECE1;IDE;PCSK7;ECE2;PCSK6;APEH;ADAMTSL1;ADAMTS4;CASP9;ADAMTS5;CTSO;MMP25;UCHL1;ADAMTS2;MMP24;ADAMTSL5;ADAMTSL3;CASP3;MMP28;CPNE1;CASP1;PMPCB;USP30;PRSS3;TPSAB1;RHBDF1;USP5;HGF;MMP2;F3;PRSS12;PRSS53;ADAMTS20;SENP1;BACE1;ADAM19;ACE2;F7;SFRP1;PSMA3;PSMA4;ASTL;MMP16;ESPL1;PSMA2;ADAM9;MASP2;USP14;C1S;C1R;HPN;USP12;HTRA2;HPR;OMA1;ADAMTS12;ADAMTS10;PSMA7;PARL;THSD4;PSMB6;ADAMTS14;PSMB4;PRSS50;PSMB5;PSMB3;ADAMTS17;PSMB1;RHBDL2;CORIN;ACE;F10;RHBDD1;TYSND1;TPP1;MBTPS2
